/V0/PLUS X,/V0/PLUS Y
0,3.867195568014732e-05
0.001,-6.032047843750717e-05
0.002,-0.0001591602928995117
0.003,-0.0002578700617649549
0.004,-0.0003565448598779052
0.005,-0.0004550929558453466
0.006,-0.0005534951999515028
0.007,-0.0006517779883111728
0.008,-0.0007500565713764096
0.009000000000000001,-0.0008478792166926715
0.01,-0.0009460109224203803
0.011,-0.001044092413653618
0.012,-0.001141770642754914
0.013,-0.001239530075145534
0.01400000000000001,-0.001337177874176897
0.01500000000000001,-0.001434716794449898
0.01600000000000001,-0.001532044918589533
0.01700000000000001,-0.001629230970551819
0.01800000000000001,-0.001726507604725547
0.01900000000000001,-0.001823586254029279
0.02000000000000001,-0.001920385160786801
0.02100000000000001,-0.002017396929865814
0.02200000000000001,-0.002114384345019153
0.02300000000000001,-0.002210611819382606
0.02400000000000001,-0.002307218446017366
0.02500000000000002,-0.002403653679195519
0.02600000000000002,-0.002499984088345996
0.02700000000000002,-0.002596077437353622
0.02800000000000002,-0.002692373461169819
0.02900000000000002,-0.002788446952101901
0.03000000000000002,-0.002884086500327093
0.03100000000000002,-0.002980150640196483
0.03200000000000002,-0.003075847398442113
0.03300000000000002,-0.0031715060491209
0.03400000000000002,-0.003266772422171711
0.03500000000000002,-0.003362464836755029
0.03600000000000003,-0.00345754195730423
0.03700000000000003,-0.003552969005957865
0.03800000000000003,-0.003648014985921813
0.03900000000000003,-0.003742999327008379
0.04000000000000003,-0.003837818813772912
0.04100000000000003,-0.003932344196105766
0.04200000000000003,-0.004027201039675
0.04300000000000003,-0.004121820884906514
0.04400000000000003,-0.004216303976124245
0.04500000000000003,-0.004310389019603724
0.04600000000000003,-0.004404866087321705
0.04700000000000003,-0.004498671843342742
0.04800000000000004,-0.004592892391867379
0.04900000000000004,-0.004686833672193905
0.05000000000000004,-0.004781022017455129
0.05100000000000004,-0.004874615587972569
0.05200000000000004,-0.004968119391016852
0.05300000000000004,-0.005061480235957834
0.05400000000000004,-0.005154885472912994
0.05500000000000004,-0.005248240634859586
0.05600000000000004,-0.005341460215991082
0.05700000000000004,-0.005434579749668937
0.05800000000000004,-0.005527417358921673
0.05900000000000005,-0.005620498180318131
0.06000000000000005,-0.00571309718376743
0.06100000000000005,-0.005805455509442351
0.06200000000000005,-0.0058982966531409
0.06300000000000004,-0.005990791420865295
0.06400000000000004,-0.006083203804398065
0.06500000000000004,-0.006175440432543401
0.06600000000000004,-0.006267483279169637
0.06700000000000005,-0.006359560902178774
0.06800000000000005,-0.00645152932279681
0.06900000000000005,-0.006543257862105752
0.07000000000000005,-0.006634961330036792
0.07100000000000005,-0.006726482871130095
0.07200000000000005,-0.006818064809123202
0.07300000000000005,-0.006909199674208136
0.07400000000000005,-0.007000816931880833
0.07500000000000005,-0.007091921009841159
0.07600000000000005,-0.007182881422355869
0.07700000000000005,-0.007273660780228094
0.07800000000000006,-0.007364962124451432
0.07900000000000006,-0.007455431782625387
0.08000000000000006,-0.007546218287246352
0.08100000000000006,-0.007636517408502744
0.08200000000000006,-0.007727307902635216
0.08300000000000006,-0.007817568679063431
0.08400000000000006,-0.007907790733197157
0.08500000000000006,-0.007997913873334338
0.08600000000000006,-0.00808794939127188
0.08700000000000006,-0.008177677768957789
0.08800000000000006,-0.008267818311715889
0.08900000000000007,-0.008357027102933571
0.09000000000000007,-0.008446955086150367
0.09100000000000007,-0.008536083627548523
0.09200000000000007,-0.008625571941530009
0.09300000000000007,-0.008715023003676473
0.09400000000000007,-0.008804208745974316
0.09500000000000007,-0.008893281333193986
0.09600000000000007,-0.008982253976711593
0.09700000000000007,-0.00907075115302149
0.09800000000000007,-0.009159879463177261
0.09900000000000007,-0.00924826113007093
0.1000000000000001,-0.009336929039800429
0.1010000000000001,-0.009425397358131755
0.1020000000000001,-0.009513732637250659
0.1030000000000001,-0.00960197433909394
0.1040000000000001,-0.00969000504174731
0.1050000000000001,-0.009778001968470741
0.1060000000000001,-0.009865950713931208
0.1070000000000001,-0.009953674602070408
0.1080000000000001,-0.01004160567297974
0.1090000000000001,-0.01012889474181546
0.1100000000000001,-0.0102163644775494
0.1110000000000001,-0.01030367597361376
0.1120000000000001,-0.01039075833838829
0.1130000000000001,-0.01047813542691084
0.1140000000000001,-0.01056522565833028
0.1150000000000001,-0.01065210269896607
0.1160000000000001,-0.01073891932834238
0.1170000000000001,-0.01082566357209034
0.1180000000000001,-0.01091218582601951
0.1190000000000001,-0.01099865360129669
0.1200000000000001,-0.0110850769898665
0.1210000000000001,-0.01117153352158044
0.1220000000000001,-0.01125748197129121
0.1230000000000001,-0.01134356216953682
0.1240000000000001,-0.01142950031853365
0.1250000000000001,-0.01151537803786292
0.1260000000000001,-0.01160108655455524
0.1270000000000001,-0.011686597245528
0.1280000000000001,-0.01177225562825599
0.1290000000000001,-0.01185766951663914
0.1300000000000001,-0.01194301126628373
0.1310000000000001,-0.01202794523556339
0.1320000000000001,-0.01211349867782308
0.1330000000000001,-0.01219826400935162
0.1340000000000001,-0.01228306627711245
0.1350000000000001,-0.01236773254915423
0.1360000000000001,-0.01245252712845781
0.1370000000000001,-0.01253699654476107
0.1380000000000001,-0.01262158325382763
0.1390000000000001,-0.01270609558382918
0.1400000000000001,-0.01278993911638148
0.1410000000000001,-0.01287407543565406
0.1420000000000001,-0.01295815244250179
0.1430000000000001,-0.01304210900968944
0.1440000000000001,-0.01312594153387242
0.1450000000000001,-0.01320950538892677
0.1460000000000001,-0.01329327361270621
0.1470000000000001,-0.01337694277276263
0.1480000000000001,-0.01346011629686397
0.1490000000000001,-0.01354340107541007
0.1500000000000001,-0.01362642229406645
0.1510000000000001,-0.01370949326739173
0.1520000000000001,-0.01379252531095113
0.1530000000000001,-0.01387510513511585
0.1540000000000001,-0.01395806103301707
0.1550000000000001,-0.01404071870031762
0.1560000000000001,-0.01412299714214344
0.1570000000000001,-0.01420539484288487
0.1580000000000001,-0.01428763588495401
0.1590000000000001,-0.01436981961477786
0.1600000000000001,-0.01445204348208587
0.1610000000000001,-0.01453403880070693
0.1620000000000001,-0.01461587372540142
0.1630000000000001,-0.01469776100751935
0.1640000000000001,-0.01477917919417768
0.1650000000000001,-0.0148608403961841
0.1660000000000001,-0.01494224365254347
0.1670000000000001,-0.01502341314360114
0.1680000000000001,-0.01510460276126626
0.1690000000000001,-0.01518549459576577
0.1700000000000001,-0.01526633482454383
0.1710000000000001,-0.01534736395550119
0.1720000000000001,-0.01542818742815634
0.1730000000000001,-0.01550889513220024
0.1740000000000001,-0.01558940100182684
0.1750000000000001,-0.01567001174901592
0.1760000000000001,-0.01574992831973536
0.1770000000000001,-0.01583025191761224
0.1780000000000001,-0.01591025419374617
0.1790000000000001,-0.0159904795932904
0.1800000000000001,-0.01607029607050031
0.1810000000000001,-0.01614988768104445
0.1820000000000001,-0.01622939928631409
0.1830000000000001,-0.01630920586999893
0.1840000000000001,-0.01638845034887186
0.1850000000000001,-0.01646794706283279
0.1860000000000001,-0.01654716220357237
0.1870000000000001,-0.01662612744322223
0.1880000000000001,-0.0167051678084561
0.1890000000000001,-0.01678419492390519
0.1900000000000001,-0.01686293214979209
0.1910000000000001,-0.01694142757357734
0.1920000000000001,-0.01702020205711547
0.1930000000000001,-0.0170985735008905
0.1940000000000001,-0.01717661116363348
0.1950000000000001,-0.01725512100446296
0.1960000000000001,-0.01733320129230047
0.1970000000000001,-0.01741098085522422
0.1980000000000001,-0.01748889564430094
0.1990000000000001,-0.0175667802860549
0.2000000000000001,-0.01764430876524951
0.2010000000000002,-0.01772221561374614
0.2020000000000002,-0.01779953100480159
0.2030000000000002,-0.01787686509942853
0.2040000000000002,-0.01795392676133732
0.2050000000000002,-0.01803109772764817
0.2060000000000002,-0.01810823159915097
0.2070000000000002,-0.01818505515372689
0.2080000000000002,-0.01826180793261347
0.2090000000000002,-0.01833840892197423
0.2100000000000002,-0.01841485496650046
0.2110000000000002,-0.01849125393894754
0.2120000000000002,-0.01856765310377292
0.2130000000000002,-0.01864401782933701
0.2140000000000002,-0.01872008180594054
0.2150000000000002,-0.01879597005202399
0.2160000000000002,-0.01887201250991869
0.2170000000000002,-0.01894782164415682
0.2180000000000002,-0.01902322369944896
0.2190000000000002,-0.01909897861520574
0.2200000000000002,-0.01917419527807827
0.2210000000000002,-0.01924956015139023
0.2220000000000002,-0.01932467790611402
0.2230000000000002,-0.01940012783780548
0.2240000000000002,-0.01947505442431137
0.2250000000000002,-0.01954988094799705
0.2260000000000002,-0.01962441163205488
0.2270000000000002,-0.01969913053204626
0.2280000000000002,-0.01977361109214603
0.2290000000000002,-0.01984819599721268
0.2300000000000002,-0.01992255832799536
0.2310000000000002,-0.01999657249973251
0.2320000000000002,-0.02007082146598515
0.2330000000000002,-0.02014484380524276
0.2340000000000002,-0.02021856840465554
0.2350000000000002,-0.02029231045564137
0.2360000000000002,-0.02036594172141931
0.2370000000000002,-0.02043932013159347
0.2380000000000002,-0.02051293774043808
0.2390000000000002,-0.02058636749332985
0.2400000000000002,-0.02065916649962545
0.2410000000000002,-0.02073237073296686
0.2420000000000002,-0.02080541416972059
0.2430000000000002,-0.02087839040227691
0.2440000000000002,-0.02095099074345168
0.2450000000000002,-0.02102354604072125
0.2460000000000002,-0.02109606446344672
0.2470000000000002,-0.02116825584949522
0.2480000000000002,-0.02124060210822486
0.2490000000000002,-0.02131286572095807
0.2500000000000002,-0.0213848402339885
0.2510000000000002,-0.02145673785850538
0.2520000000000002,-0.02152870396016106
0.2530000000000002,-0.02160024924789943
0.2540000000000002,-0.02167184074972862
0.2550000000000002,-0.02174322747895384
0.2560000000000002,-0.02181484845138819
0.2570000000000002,-0.02188590464098452
0.2580000000000002,-0.02195714976918548
0.2590000000000002,-0.02202811362171626
0.2600000000000002,-0.02209898508446389
0.2610000000000002,-0.02216980776673332
0.2620000000000002,-0.02224049486867328
0.2630000000000002,-0.02231094613551121
0.2640000000000002,-0.02238145784995907
0.2650000000000002,-0.02245166402927823
0.2660000000000002,-0.02252199393181515
0.2670000000000002,-0.02259214511616799
0.2680000000000002,-0.02266207428711008
0.2690000000000002,-0.02273190134500654
0.2700000000000002,-0.02280166537222014
0.2710000000000002,-0.0228713293902282
0.2720000000000002,-0.0229408703348631
0.2730000000000002,-0.02301025497706101
0.2740000000000002,-0.02307951325861339
0.2750000000000002,-0.02314871464234642
0.2760000000000002,-0.02321768458983061
0.2770000000000002,-0.02328668959851839
0.2780000000000002,-0.02335549279584671
0.2790000000000002,-0.02342428770062996
0.2800000000000002,-0.02349269189831657
0.2810000000000002,-0.02356112646873162
0.2820000000000002,-0.02362953347490256
0.2830000000000002,-0.02369786749435607
0.2840000000000002,-0.02376582038075873
0.2850000000000002,-0.02383393003035834
0.2860000000000002,-0.02390172632366123
0.2870000000000002,-0.02396972185710585
0.2880000000000002,-0.02403723417602878
0.2890000000000002,-0.02410486159658731
0.2900000000000002,-0.02417224023229917
0.2910000000000002,-0.02423945154498386
0.2920000000000002,-0.02430679582206489
0.2930000000000002,-0.02437384203180799
0.2940000000000002,-0.02444073669884466
0.2950000000000002,-0.02450764381567849
0.2960000000000002,-0.02457439774986737
0.2970000000000002,-0.02464098120568358
0.2980000000000002,-0.02470751324517346
0.2990000000000002,-0.02477371711884952
0.3000000000000002,-0.02484009834949254
0.3010000000000002,-0.02490621466532941
0.3020000000000002,-0.02497223301817675
0.3030000000000002,-0.02503809712927423
0.3040000000000002,-0.02510391340514756
0.3050000000000002,-0.02516954299823529
0.3060000000000002,-0.02523503842133936
0.3070000000000002,-0.02530059578333569
0.3080000000000002,-0.02536587477539094
0.3090000000000002,-0.02543104837833131
0.3100000000000002,-0.02549611474525812
0.3110000000000002,-0.02556110226686131
0.3120000000000002,-0.02562591206979247
0.3130000000000002,-0.02569061449043136
0.3140000000000002,-0.02575526931031265
0.3150000000000002,-0.02581962340932049
0.3160000000000002,-0.02588408654901242
0.3170000000000002,-0.02594831709264744
0.3180000000000002,-0.0260124341754421
0.3190000000000002,-0.02607639572057862
0.3200000000000002,-0.02614029897807954
0.3210000000000002,-0.02620407593714844
0.3220000000000002,-0.02626772244970962
0.3230000000000002,-0.02633123272003602
0.3240000000000002,-0.02639468192303887
0.3250000000000002,-0.02645795975448004
0.3260000000000002,-0.02652111308840332
0.3270000000000002,-0.026584112578324
0.3280000000000002,-0.02664707646767427
0.3290000000000002,-0.02670990332569146
0.3300000000000002,-0.02677261314340956
0.3310000000000002,-0.02683514442854337
0.3320000000000002,-0.02689756946870221
0.3330000000000002,-0.02695994406146764
0.3340000000000002,-0.02702212638173209
0.3350000000000002,-0.0270842314586873
0.3360000000000002,-0.02714615535866506
0.3370000000000002,-0.02720805149548457
0.3380000000000002,-0.02726976510637007
0.3390000000000002,-0.02733136160916939
0.3400000000000002,-0.02739282021302156
0.3410000000000002,-0.02745420549282915
0.3420000000000002,-0.02751542592769553
0.3430000000000002,-0.02757655430464151
0.3440000000000003,-0.02763756055223677
0.3450000000000003,-0.02769842569860907
0.3460000000000003,-0.02775919379085787
0.3470000000000003,-0.02781982708099184
0.3480000000000003,-0.02788034629440587
0.3490000000000003,-0.0279407307944276
0.3500000000000003,-0.02800100600071885
0.3510000000000003,-0.02806113842013762
0.3520000000000003,-0.02812117005156495
0.3530000000000003,-0.02818107153227304
0.3540000000000003,-0.02824085351095234
0.3550000000000003,-0.028300510494882
0.3560000000000003,-0.02836004073062262
0.3570000000000003,-0.02841946112800237
0.3580000000000003,-0.02847874507771349
0.3590000000000003,-0.02853791906751496
0.3600000000000003,-0.02859696981073831
0.3610000000000003,-0.0286558806299812
0.3620000000000003,-0.02871468306956976
0.3630000000000003,-0.02877336446566188
0.3640000000000003,-0.02883191588903228
0.3650000000000003,-0.02889034212224298
0.3660000000000003,-0.02894864507788422
0.3670000000000003,-0.02900683253806144
0.3680000000000003,-0.02906490044659003
0.3690000000000003,-0.02912284265330413
0.3700000000000003,-0.02918066971047151
0.3710000000000003,-0.02923836068112999
0.3720000000000003,-0.02929594030882352
0.3730000000000003,-0.02935333084186964
0.3740000000000003,-0.02941066160935858
0.3750000000000003,-0.02946785719689189
0.3760000000000003,-0.02952494118679183
0.3770000000000003,-0.02958189224592424
0.3780000000000003,-0.0296387188311017
0.3790000000000003,-0.02969540379328482
0.3800000000000003,-0.0297519867838595
0.3810000000000003,-0.0298083804183763
0.3820000000000003,-0.02986475007031591
0.3830000000000003,-0.02992092625319928
0.3840000000000003,-0.02997705612881529
0.3850000000000003,-0.03003294489934367
0.3860000000000003,-0.03008872156675456
0.3870000000000003,-0.0301444908971582
0.3880000000000003,-0.0302000486275992
0.3890000000000003,-0.03025551149634617
0.3900000000000003,-0.03031080377672658
0.3910000000000003,-0.03036606273891437
0.3920000000000003,-0.03042104954607497
0.3930000000000003,-0.03047597293265391
0.3940000000000003,-0.03053083636102268
0.3950000000000003,-0.0305855349022817
0.3960000000000003,-0.03064005454245582
0.3970000000000003,-0.0306944932475199
0.3980000000000003,-0.03074880654373465
0.3990000000000003,-0.03080298667282826
0.4000000000000003,-0.0308570714605091
0.4010000000000003,-0.03091098596330396
0.4020000000000003,-0.03096477112981261
0.4030000000000003,-0.03101849198293826
0.4040000000000003,-0.03107202583462305
0.4050000000000003,-0.03112541185183978
0.4060000000000003,-0.03117878938068856
0.4070000000000003,-0.03123186188410171
0.4080000000000003,-0.03128501501349672
0.4090000000000003,-0.03133785541409102
0.4100000000000003,-0.03139064183503497
0.4110000000000003,-0.03144333383251304
0.4120000000000003,-0.03149597652639449
0.4130000000000003,-0.03154826436345857
0.4140000000000003,-0.03160047831075777
0.4150000000000003,-0.03165274266564071
0.4160000000000003,-0.03170470072553538
0.4170000000000003,-0.03175655005828681
0.4180000000000003,-0.03180838809791142
0.4190000000000003,-0.03186010327471786
0.4200000000000003,-0.03191143010114663
0.4210000000000003,-0.03196293514729841
0.4220000000000003,-0.03201408998511523
0.4230000000000003,-0.03206525695398582
0.4240000000000003,-0.03211617011693815
0.4250000000000003,-0.0321671565370417
0.4260000000000003,-0.03221779845637939
0.4270000000000003,-0.03226844671978801
0.4280000000000003,-0.03231884214592894
0.4290000000000003,-0.03236930568674715
0.4300000000000003,-0.03241947554605892
0.4310000000000003,-0.03246949382910203
0.4320000000000003,-0.03251954780064267
0.4330000000000003,-0.03256926611805969
0.4340000000000003,-0.03261907367817758
0.4350000000000003,-0.03266861405755513
0.4360000000000003,-0.03271795162771009
0.4370000000000003,-0.03276740238877362
0.4380000000000003,-0.0328164544222728
0.4390000000000003,-0.03286555006948893
0.4400000000000003,-0.0329144359515977
0.4410000000000003,-0.03296325835276152
0.4420000000000003,-0.03301185826068015
0.4430000000000003,-0.03306041603425146
0.4440000000000003,-0.03310879268531041
0.4450000000000003,-0.0331570954454551
0.4460000000000003,-0.03320514915826454
0.4470000000000003,-0.03325323619190668
0.4480000000000003,-0.03330099907520619
0.4490000000000003,-0.03334885372382317
0.4500000000000003,-0.03339632239649034
0.4510000000000003,-0.03344394588578745
0.4520000000000003,-0.03349121955228043
0.4530000000000003,-0.0335383986656136
0.4540000000000003,-0.03358553415403714
0.4550000000000003,-0.03363239203661492
0.4560000000000003,-0.03367929444151432
0.4570000000000004,-0.03372588315031504
0.4580000000000004,-0.03377252492785567
0.4590000000000004,-0.03381884791558542
0.4600000000000004,-0.03386522191030009
0.4610000000000004,-0.0339112871563631
0.4620000000000004,-0.03395735380314521
0.4630000000000004,-0.03400327864808363
0.4640000000000004,-0.03404903224672329
0.4650000000000004,-0.03409460934416647
0.4660000000000004,-0.03414009702855495
0.4670000000000004,-0.03418549548233338
0.4680000000000004,-0.03423071713045252
0.4690000000000004,-0.03427576123356788
0.4700000000000004,-0.03432071629134364
0.4710000000000004,-0.03436558315662958
0.4720000000000004,-0.03441027171581709
0.4730000000000004,-0.03445482648488825
0.4740000000000004,-0.0344992478364747
0.4750000000000004,-0.03454353581239513
0.4760000000000004,-0.03458764374200608
0.4770000000000004,-0.03463166386227376
0.4780000000000004,-0.03467559638013273
0.4790000000000004,-0.03471930207786295
0.4800000000000004,-0.03476296719886673
0.4810000000000004,-0.03480640439310101
0.4820000000000004,-0.03484980196692435
0.4830000000000004,-0.03489296943422461
0.4840000000000004,-0.03493605152430814
0.4850000000000004,-0.03497904679364457
0.4860000000000004,-0.03502181039297813
0.4870000000000004,-0.03506448861112874
0.4880000000000004,-0.03510703236620385
0.4890000000000004,-0.03514949036043402
0.4900000000000004,-0.03519171513859019
0.4910000000000004,-0.03523385366201591
0.4920000000000004,-0.03527585896861341
0.4930000000000004,-0.03531772856841538
0.4940000000000004,-0.03535951368739899
0.4950000000000004,-0.03540106327476505
0.4960000000000004,-0.03544257781925586
0.4970000000000004,-0.03548385691244225
0.4980000000000004,-0.0355250511141671
0.4990000000000004,-0.03556611079843237
0.5000000000000003,-0.03560703491227611
0.5010000000000003,-0.03564782391370987
0.5020000000000003,-0.03568852889738255
0.5030000000000003,-0.03572904593230604
0.5040000000000003,-0.03576937735243187
0.5050000000000003,-0.03580967596383856
0.5060000000000003,-0.03584978856604496
0.5070000000000003,-0.03588976439074543
0.5080000000000003,-0.03592955272093115
0.5090000000000003,-0.03596925864356704
0.5100000000000003,-0.03600882807690348
0.5110000000000003,-0.03604826232625672
0.5120000000000003,-0.0360875607423503
0.5130000000000003,-0.03612677680088012
0.5140000000000003,-0.03616574908218791
0.5150000000000003,-0.036204694160295
0.5160000000000003,-0.03624345107843174
0.5170000000000003,-0.0362820707544237
