NF dB10 X,NF dB10 Y
12450000000,73.6702076638018
12460000000,73.62323193486462
12470000000,73.57625456861803
12480000000,73.5292754996413
12490000000,73.48229466251858
12500000000,73.4353119918656
12510000000,73.38832742229818
12520000000,73.34134088845113
12530000000,73.294352324969
12540000000,73.24736166651695
12550000000,73.20036884775175
12560000000,73.15337380337377
12570000000,73.10637646806319
12580000000,73.05937677652844
12590000000,73.01237466348053
12600000000,72.96537006364309
12610000000,72.91836291174801
12620000000,72.87135314253288
12630000000,72.82434069074901
12640000000,72.77732549114454
12650000000,72.73030747848826
12660000000,72.68328658754402
12670000000,72.63626275309322
12680000000,72.5892359099023
12690000000,72.54220599276725
12700000000,72.49517293646937
12710000000,72.44813667580553
12720000000,72.40109714557049
12730000000,72.35405428056441
12740000000,72.30700801558473
12750000000,72.25995828543473
12760000000,72.21290502491927
12770000000,72.16584816884708
12780000000,72.11878765201818
12790000000,72.07172340924376
12800000000,72.02465537532395
12810000000,71.97758348506619
12820000000,71.93050767327109
12830000000,71.88342787473447
12840000000,71.83634402426152
12850000000,71.78925605664105
12860000000,71.74216390666038
12870000000,71.69506750912095
12880000000,71.64796679878637
12890000000,71.60086171044456
12900000000,71.55375217886368
12910000000,71.50663813880661
12920000000,71.45951952503664
12930000000,71.41239627229885
12940000000,71.36526831534545
12950000000,71.31813558890197
12960000000,71.27099802770205
12970000000,71.22385556646034
12980000000,71.17670813988488
12990000000,71.12955568267759
13000000000,71.08239812952213
13010000000,71.0352354150933
13020000000,70.98806747405823
13030000000,70.94089424107119
13040000000,70.89371565076944
13050000000,70.84653163777843
13060000000,70.79934213670919
13070000000,70.75214708217017
13080000000,70.7049464087336
13090000000,70.65774005097794
13100000000,70.61052794344826
13110000000,70.56331002068379
13120000000,70.51608621720985
13130000000,70.468856467525
13140000000,70.42162070611374
13150000000,70.3743788674457
13160000000,70.32713088596547
13170000000,70.27987669610938
13180000000,70.23261623228029
13190000000,70.18534942886637
13200000000,70.13807622024002
13210000000,70.09079654074688
13220000000,70.04351032470866
13230000000,69.99621750643006
13240000000,69.94891802019166
13250000000,69.9016118002567
13260000000,69.85429878084335
13270000000,69.80697889617387
13280000000,69.75965208042177
13290000000,69.71231826775065
13300000000,69.66497739228998
13310000000,69.6176293881456
13320000000,69.57027418939532
13330000000,69.52291173009512
13340000000,69.47554194425618
13350000000,69.4281647658899
13360000000,69.38078012894898
13370000000,69.33338796737227
13380000000,69.28598821506522
13390000000,69.23858080590608
13400000000,69.19116567374205
13410000000,69.14374275237462
13420000000,69.0963119755848
13430000000,69.0488732771328
13440000000,69.00142659072134
13450000000,68.95397185003591
13460000000,68.90650898872052
13470000000,68.8590379403857
13480000000,68.81155863860492
13490000000,68.76407101692374
13500000000,68.7165750088454
13510000000,68.66907054783242
13520000000,68.62155756731563
13530000000,68.57403600068254
13540000000,68.52650578129153
13550000000,68.47896684245269
13560000000,68.43141911743605
13570000000,68.38386253948271
13580000000,68.33629704178529
13590000000,68.28872255748793
13600000000,68.24113901969817
13610000000,68.1935463614963
13620000000,68.14594451589211
13630000000,68.09833341587907
13640000000,68.05071299438819
13650000000,68.00308318430999
13660000000,67.95544391849445
13670000000,67.90779512974458
13680000000,67.86013675081269
13690000000,67.81246871440804
13700000000,67.76479095319249
13710000000,67.71710339978335
13720000000,67.66940598673619
13730000000,67.62169864658088
13740000000,67.57398131177159
13750000000,67.52625391473325
13760000000,67.47851638783067
13770000000,67.43076866337179
13780000000,67.38301067362994
13790000000,67.33524235081636
13800000000,67.28746362707793
13810000000,67.23967443452824
13820000000,67.19187470520973
13830000000,67.14406437113151
13840000000,67.0962433642222
13850000000,67.04841161637387
13860000000,67.0005690594155
13870000000,66.95271562511577
13880000000,66.90485124518737
13890000000,66.85697585129576
13900000000,66.80908937503301
13910000000,66.76119174793855
13920000000,66.71328290149452
13930000000,66.6653627671145
13940000000,66.61743127616339
13950000000,66.56948835993346
13960000000,66.52153394966253
13970000000,66.47356797651553
13980000000,66.42559037161162
13990000000,66.37760106598618
14000000000,66.32959999062788
14010000000,66.28158707644408
14020000000,66.23356225429339
14030000000,66.18552545495395
14040000000,66.13747660914451
14050000000,66.08941564751231
14060000000,66.04134250064389
14070000000,65.99325709904785
14080000000,65.94515937317124
14090000000,65.89704925338405
14100000000,65.8489266699975
14110000000,65.80079155323946
14120000000,65.7526438332644
14130000000,65.70448344017811
14140000000,65.65631030398023
14150000000,65.60812435462631
14160000000,65.55992552197209
14170000000,65.51171373582194
14180000000,65.46348892588961
14190000000,65.41525102182098
14200000000,65.36699995317844
14210000000,65.3187356494542
14220000000,65.27045804006003
14230000000,65.22216705432118
14240000000,65.1738626215032
14250000000,65.12554467077211
14260000000,65.07721313122276
14270000000,65.02886793187413
14280000000,64.98050900164796
14290000000,64.93213626940054
14300000000,64.88374966389085
14310000000,64.83534911381409
14320000000,64.78693454775464
14330000000,64.73850589423732
14340000000,64.69006308168537
14350000000,64.64160603843955
14360000000,64.59313469275622
14370000000,64.54464897280391
14380000000,64.49614880666437
14390000000,64.44763412232658
14400000000,64.39910484769163
14410000000,64.35056091057602
14420000000,64.3020022387016
14430000000,64.25342875968593
14440000000,64.20484040108269
14450000000,64.15623709032677
14460000000,64.10761875476777
14470000000,64.05898532167114
14480000000,64.01033671819432
14490000000,63.96167287141039
14500000000,63.91299370828455
14510000000,63.8642991556878
14520000000,63.81558914040752
14530000000,63.76686358911807
14540000000,63.71812242839405
14550000000,63.66936558472127
14560000000,63.62059298448101
14570000000,63.57180455394635
14580000000,63.52300021929928
14590000000,63.47417990661376
14600000000,63.42534354185883
14610000000,63.37649105090826
14620000000,63.32762235952443
14630000000,63.27873739336147
14640000000,63.22983607797315
14650000000,63.18091833881114
14660000000,63.13198410120463
14670000000,63.08303329039301
14680000000,63.03406583148949
14690000000,62.98508164951156
14700000000,62.93608066936229
14710000000,62.88706281582799
14720000000,62.83802801358534
14730000000,62.78897618720951
14740000000,62.73990726115237
14750000000,62.69082115974392
14760000000,62.64171780721642
14770000000,62.59259712767906
14780000000,62.54345904511973
14790000000,62.49430348342339
14800000000,62.4451303663391
14810000000,62.39593961750935
14820000000,62.34673116045418
14830000000,62.29750491857629
14840000000,62.24826081515257
14850000000,62.19899877334306
14860000000,62.14971871618013
14870000000,62.10042056657726
14880000000,62.05110424732829
14890000000,62.00176968108904
14900000000,61.95241679040085
14910000000,61.90304549767519
14920000000,61.85365572519935
14930000000,61.8042473951257
14940000000,61.75482042948946
14950000000,61.70537475018052
14960000000,61.65591027897889
14970000000,61.60642693751115
14980000000,61.55692464728541
14990000000,61.50740332967789
15000000000,61.457862905925
15010000000,61.40830329713395
15020000000,61.35872442427218
15030000000,61.30912620817139
15040000000,61.2595085695292
15050000000,61.20987142891096
15060000000,61.16021470672941
15070000000,61.11053832326758
15080000000,61.06084219866985
15090000000,61.01112625293378
15100000000,60.96139040591143
15110000000,60.91163457732348
15120000000,60.86185868674063
15130000000,60.81206265358925
15140000000,60.76224639714702
15150000000,60.71240983655684
15160000000,60.66255289079994
15170000000,60.61267547871662
15180000000,60.56277751900315
15190000000,60.51285893019941
15200000000,60.46291963068759
15210000000,60.41295953871563
15220000000,60.36297857236852
15230000000,60.31297664957065
15240000000,60.26295368811445
15250000000,60.21290960561389
15260000000,60.1628443195434
15270000000,60.1127577472005
15280000000,60.06264980575281
15290000000,60.01252041218657
15300000000,59.96236948333709
15310000000,59.91219693587188
15320000000,59.86200268631094
15330000000,59.8117866509942
15340000000,59.76154874611703
15350000000,59.71128888769399
15360000000,59.66100699157765
15370000000,59.61070297346438
15380000000,59.56037674886706
15390000000,59.51002823314479
15400000000,59.45965734147616
15410000000,59.40926398888344
15420000000,59.35884809019975
15430000000,59.30840956009714
15440000000,59.25794831307008
15450000000,59.20746426344904
15460000000,59.15695732537078
15470000000,59.10642741281588
15480000000,59.05587443956924
15490000000,59.00529831924801
15500000000,58.9546989652926
15510000000,58.90407629095898
15520000000,58.85343020931501
15530000000,58.80276063325623
15540000000,58.75206747549208
15550000000,58.70135064854445
15560000000,58.65061006475582
15570000000,58.59984563627209
15580000000,58.54905727506669
15590000000,58.49824489290366
15600000000,58.44740840137887
15610000000,58.39654771188891
15620000000,58.34566273563276
15630000000,58.29475338361601
15640000000,58.24381956666316
15650000000,58.19286119539734
15660000000,58.14187818023814
15670000000,58.09087043141592
15680000000,58.03983785895602
15690000000,57.98878037269901
15700000000,57.93769788226597
15710000000,57.88659029708741
15720000000,57.8354575263898
15730000000,57.78429947919014
15740000000,57.73311606430574
15750000000,57.68190719034658
15760000000,57.63067276571533
15770000000,57.5794126986091
15780000000,57.52812689700878
15790000000,57.47681526868703
15800000000,57.42547772120412
15810000000,57.37411416190523
15820000000,57.32272449792848
15830000000,57.27130863619184
15840000000,57.21986648339587
15850000000,57.168397946018
15860000000,57.11690293033057
15870000000,57.06538134237123
15880000000,57.01383308796387
15890000000,56.96225807270609
15900000000,56.91065620197268
15910000000,56.85902738091777
15920000000,56.80737151445896
15930000000,56.75568850729487
15940000000,56.70397826389022
15950000000,56.65224068848353
15960000000,56.60047568507412
15970000000,56.54868315743943
15980000000,56.49686300911291
15990000000,56.44501514339741
16000000000,56.39313946336359
16010000000,56.34123587183021
16020000000,56.28930427139245
16030000000,56.23734456439306
16040000000,56.18535665294431
16050000000,56.13334043891016
16060000000,56.08129582389522
16070000000,56.029222709289
16080000000,55.97712099620658
16090000000,55.92499058552471
16100000000,55.8728313778738
16110000000,55.82064327362887
16120000000,55.76842617291273
16130000000,55.7161799755885
16140000000,55.66390458128425
16150000000,55.61159988933862
16160000000,55.55926579885916
16170000000,55.50690220868795
16180000000,55.45450901739883
16190000000,55.40208612330504
16200000000,55.34963342446316
16210000000,55.29715081866147
16220000000,55.24463820341857
16230000000,55.19209547598201
16240000000,55.13952253333222
16250000000,55.08691927219118
16260000000,55.03428558898941
16270000000,54.98162137988967
16280000000,54.92892654078496
16290000000,54.87620096729377
16300000000,54.82344455474062
16310000000,54.77065719818542
16320000000,54.71783879239766
16330000000,54.66498923186361
16340000000,54.61210841079696
16350000000,54.55919622310936
16360000000,54.50625256243278
16370000000,54.45327732211381
16380000000,54.40027039519783
16390000000,54.3472316744481
16400000000,54.29416105233128
16410000000,54.24105842101454
16420000000,54.18792367237097
16430000000,54.13475669797478
16440000000,54.08155738910152
16450000000,54.02832563672456
16460000000,53.97506133151169
16470000000,53.92176436382243
16480000000,53.8684346237153
16490000000,53.81507200094399
16500000000,53.76167638494894
16510000000,53.70824766483965
16520000000,53.65478572944983
16530000000,53.60129046726604
16540000000,53.54776176646935
16550000000,53.49419951493112
16560000000,53.4406036001858
16570000000,53.38697390946369
16580000000,53.33331032964887
16590000000,53.2796127473263
16600000000,53.22588104873064
16610000000,53.17211511978235
16620000000,53.11831484606931
16630000000,53.06448011283936
16640000000,53.01061080501184
16650000000,52.95670680717137
16660000000,52.9027680035605
16670000000,52.84879427809106
16680000000,52.79478551431745
16690000000,52.74074159546478
16700000000,52.6866624044175
16710000000,52.63254782368514
16720000000,52.57839773545921
16730000000,52.52421202156935
16740000000,52.4699905634868
16750000000,52.41573324234145
16760000000,52.36143993889168
16770000000,52.30711053355069
16780000000,52.25274490636166
16790000000,52.19834293700853
16800000000,52.14390450482373
16810000000,52.08942948875055
16820000000,52.03491776738208
16830000000,51.98036921893313
16840000000,51.9257837212532
16850000000,51.87116115181158
16860000000,51.81650138770581
16870000000,51.76180430565517
16880000000,51.70706978199729
16890000000,51.65229769269209
16900000000,51.59748791330384
16910000000,51.54264031902727
16920000000,51.48775478465289
16930000000,51.4328311846026
16940000000,51.37786939288066
16950000000,51.3228692831197
16960000000,51.26783072853903
16970000000,51.21275360196437
16980000000,51.15763777582637
16990000000,51.10248312215042
17000000000,51.04728951255495
17010000000,50.99205681825433
17020000000,50.93678491004373
17030000000,50.88147365832526
17040000000,50.82612293306859
17050000000,50.77073260384408
17060000000,50.71530253979422
17070000000,50.65983260963847
17080000000,50.60432268168754
17090000000,50.54877262381498
17100000000,50.49318230347244
17110000000,50.43755158767204
17120000000,50.38188034301581
17130000000,50.32616843566389
17140000000,50.27041573132479
17150000000,50.21462209528887
17160000000,50.15878739238807
17170000000,50.10291148703863
17180000000,50.04699424317798
17190000000,49.99103552431535
17200000000,49.93503519350707
17210000000,49.87899311336501
17220000000,49.82290914602875
17230000000,49.76678315319359
17240000000,49.71061499608312
17250000000,49.6544045354824
17260000000,49.5981516316842
17270000000,49.54185614453174
17280000000,49.48551793340147
17290000000,49.4291368571764
17300000000,49.37271277429289
17310000000,49.31624554268801
17320000000,49.25973501983182
17330000000,49.2031810627168
17340000000,49.14658352783918
17350000000,49.08994227121102
17360000000,49.03325714836291
17370000000,48.97652801431946
17380000000,48.91975472362966
17390000000,48.86293713032966
17400000000,48.80607508795872
17410000000,48.74916844955879
17420000000,48.69221706767075
17430000000,48.63522079431267
17440000000,48.57817948100472
17450000000,48.52109297875305
17460000000,48.46396113804918
17470000000,48.4067838088544
17480000000,48.34956084062423
17490000000,48.292292082285
17500000000,48.23497738223614
17510000000,48.17761658834404
17520000000,48.12020954795471
17530000000,48.06275610786609
17540000000,48.00525611435786
17550000000,47.9477094131454
17560000000,47.89011584942148
17570000000,47.83247526780993
17580000000,47.77478751242282
17590000000,47.71705242679056
17600000000,47.65926985389228
17610000000,47.601439636172
17620000000,47.54356161548775
17630000000,47.48563563314838
17640000000,47.42766152990069
17650000000,47.36963914591087
17660000000,47.31156832078889
17670000000,47.25344889355221
17680000000,47.19528070266265
17690000000,47.13706358598995
17700000000,47.07879738082166
17710000000,47.02048192386237
17720000000,46.96211705121888
17730000000,46.90370259842457
17740000000,46.84523840039861
17750000000,46.786724291471
17760000000,46.72816010538821
17770000000,46.66954567526228
17780000000,46.61088083361921
17790000000,46.55216541236469
17800000000,46.49339924280341
17810000000,46.43458215562013
17820000000,46.37571398086698
17830000000,46.31679454799649
17840000000,46.25782368582107
17850000000,46.19880122253812
17860000000,46.13972698569584
17870000000,46.08060080223034
17880000000,46.02142249842295
17890000000,45.96219189991933
17900000000,45.9029088317338
17910000000,45.84357311822055
17920000000,45.78418458308739
17930000000,45.72474304938645
17940000000,45.66524833953522
17950000000,45.60570027524736
17960000000,45.54609867763347
17970000000,45.48644336708672
17980000000,45.42673416336999
17990000000,45.36697088554943
18000000000,45.30715335202403
18010000000,45.24728138052868
18020000000,45.18735478808662
18030000000,45.12737339107971
18040000000,45.06733700515792
18050000000,45.0072454453106
18060000000,44.9470985258277
18070000000,44.88689606030515
18080000000,44.82663786161329
18090000000,44.76632374195696
18100000000,44.70595351281418
18110000000,44.64552698494367
18120000000,44.58504396842407
18130000000,44.52450427258646
18140000000,44.46390770605359
18150000000,44.40325407673623
18160000000,44.34254319180546
18170000000,44.28177485770223
18180000000,44.22094888015985
18190000000,44.16006506413689
18200000000,44.09912321389668
18210000000,44.03812313292728
18220000000,43.97706462399577
18230000000,43.91594748910467
18240000000,43.85477152951947
18250000000,43.79353654573585
18260000000,43.73224233750741
18270000000,43.6708887038275
18280000000,43.60947544291716
18290000000,43.54800235223095
18300000000,43.4864692284626
18310000000,43.42487586752278
18320000000,43.36322206455831
18330000000,43.30150761392652
18340000000,43.23973230922154
18350000000,43.17789594322399
18360000000,43.11599830794135
18370000000,43.0540391946011
18380000000,42.99201839362316
18390000000,42.9299356946309
18400000000,42.86779088646885
18410000000,42.80558375713867
18420000000,42.74331409387777
18430000000,42.68098168307684
18440000000,42.61858631035436
18450000000,42.55612776049282
18460000000,42.49360581746041
18470000000,42.43102026440027
18480000000,42.36837088364826
18490000000,42.30565745669914
18500000000,42.24287976423716
18510000000,42.18003758609871
18520000000,42.11713070129254
18530000000,42.05415888799521
18540000000,41.9911219235457
18550000000,41.92801958444512
18560000000,41.86485164633892
18570000000,41.80161788403404
18580000000,41.73831807149639
18590000000,41.67495198182998
18600000000,41.61151938728911
18610000000,41.54802005927053
18620000000,41.48445376833395
18630000000,41.42082028414457
18640000000,41.35711937554436
18650000000,41.29335081047258
18660000000,41.2295143560359
18670000000,41.16560977845178
18680000000,41.10163684308021
18690000000,41.0375953144115
18700000000,40.97348495605711
18710000000,40.90930553074544
18720000000,40.84505680034247
18730000000,40.78073852583167
18740000000,40.71635046732589
18750000000,40.65189238402592
18760000000,40.58736403429784
18770000000,40.52276517557612
18780000000,40.45809556444932
18790000000,40.39335495660762
18800000000,40.32854310683985
18810000000,40.26365976906395
18820000000,40.19870469630575
18830000000,40.13367764070787
18840000000,40.0685783535028
18850000000,40.0034065850543
18860000000,39.93816208483541
18870000000,39.87284460140575
18880000000,39.8074538824618
18890000000,39.74198967479931
18900000000,39.67645172431525
18910000000,39.61083977601435
18920000000,39.54515357402901
18930000000,39.47939286159007
18940000000,39.41355738103478
18950000000,39.34764687381558
18960000000,39.28166108050738
18970000000,39.2155997407833
18980000000,39.149462593445
18990000000,39.08324937639428
19000000000,39.01695982665619
19010000000,38.95059368039171
19020000000,38.88415067285479
19030000000,38.81763053844848
19040000000,38.75103301067325
19050000000,38.68435782218931
19060000000,38.61760470476141
19070000000,38.55077338929431
19080000000,38.48386360584355
19090000000,38.41687508357535
19100000000,38.34980755081394
19110000000,38.28266073505725
19120000000,38.21543436290624
19130000000,38.1481281601263
19140000000,38.08074185167425
19150000000,38.01327516164139
19160000000,37.94572781328802
19170000000,37.87809952906608
19180000000,37.81039003057663
19190000000,37.74259903863194
19200000000,37.67472627322598
19210000000,37.60677145355744
19220000000,37.53873429799884
19230000000,37.47061452416104
19240000000,37.40241184886774
19250000000,37.33412598817877
19260000000,37.26575665735354
19270000000,37.1973035709137
19280000000,37.12876644262736
19290000000,37.06014498552738
19300000000,36.99143891190703
19310000000,36.92264793333466
19320000000,36.85377176067317
19330000000,36.78481010407928
19340000000,36.71576267302324
19350000000,36.64662917629479
19360000000,36.57740932200618
19370000000,36.50810281763106
19380000000,36.43870936996867
19390000000,36.36922868523899
19400000000,36.29966046900068
19410000000,36.23000442624032
19420000000,36.16026026132938
19430000000,36.0904276780813
19440000000,36.02050637977953
19450000000,35.9504960691208
19460000000,35.88039644830577
19470000000,35.81020721902851
19480000000,35.73992808250204
19490000000,35.6695587394421
19500000000,35.59909889014958
19510000000,35.52854823449866
19520000000,35.45790647190628
19530000000,35.38717330145374
19540000000,35.31634842184284
19550000000,35.24543153142783
19560000000,35.17442232825181
19570000000,35.10332051003942
19580000000,35.03212577429452
19590000000,34.96083781823977
19600000000,34.88945633889935
19610000000,34.8179810331104
19620000000,34.74641159752473
19630000000,34.67474772870521
19640000000,34.60298912308534
19650000000,34.53113547704332
19660000000,34.45918648690058
19670000000,34.3871418490202
19680000000,34.31500125975671
19690000000,34.24276441554922
19700000000,34.17043101292069
19710000000,34.09800074856937
19720000000,34.0254733193421
19730000000,33.95284842233168
19740000000,33.88012575486552
19750000000,33.80730501459276
19760000000,33.73438589948731
19770000000,33.66136810795665
19780000000,33.58825133881507
19790000000,33.51503529134105
19800000000,33.44171966540476
19810000000,33.36830416140268
19820000000,33.29478848040739
19830000000,33.22117232417433
19840000000,33.14745539518024
19850000000,33.07363739672635
19860000000,32.99971803296928
19870000000,32.92569700898758
19880000000,32.85157403082021
19890000000,32.77734880557441
19900000000,32.70302104143832
19910000000,32.62859044782498
19920000000,32.55405673532438
19930000000,32.47941961591036
19940000000,32.40467880288757
19950000000,32.32983401105258
19960000000,32.2548849567431
19970000000,32.17983135790033
19980000000,32.10467293418574
19990000000,32.02940940703022
20000000000,31.95404049972155
20010000000,31.8785659375331
20020000000,31.80298544776184
20030000000,31.72729875986209
20040000000,31.65150560552934
20050000000,31.57560571876365
20060000000,31.49959883605122
20070000000,31.42348469636287
20080000000,31.34726304134556
20090000000,31.27093361542583
20100000000,31.19449616585469
20110000000,31.11795044286815
20120000000,31.04129619985885
20130000000,30.96453319339584
20140000000,30.88766118340346
20150000000,30.81067993330114
20160000000,30.73358921012545
20170000000,30.65638878462419
20180000000,30.57907843147269
20190000000,30.50165792933271
20200000000,30.42412706110388
20210000000,30.34648561394253
20220000000,30.26873337953676
20230000000,30.19087015417988
20240000000,30.112895738996
20250000000,30.03480994008251
20260000000,29.95661256862979
20270000000,29.87830344120378
20280000000,29.79988237984941
20290000000,29.72134921228669
20300000000,29.64270377213868
20310000000,29.56394589905072
20320000000,29.48507543900034
20330000000,29.40609224438527
20340000000,29.32699617434078
20350000000,29.24778709487038
20360000000,29.16846487912491
20370000000,29.08902940762118
20380000000,29.00948056841435
20390000000,28.92981825746328
20400000000,28.85004237874702
20410000000,28.77015284457595
20420000000,28.69014957586346
20430000000,28.61003250238996
20440000000,28.52980156301023
20450000000,28.44945670602654
20460000000,28.36899788940815
20470000000,28.28842508110595
20480000000,28.20773825936953
20490000000,28.12693741300727
20500000000,28.04602254176566
20510000000,27.96499365659127
20520000000,27.88385078003132
20530000000,27.80259394649217
20540000000,27.72122320265279
20550000000,27.63973860778239
20560000000,27.55814023416591
20570000000,27.4764281673544
20580000000,27.39460250670798
20590000000,27.31266336567626
20600000000,27.23061087221961
20610000000,27.1484451692677
20620000000,27.06616641509882
20630000000,26.98377478379248
20640000000,26.90127046562694
20650000000,26.81865366762826
20660000000,26.73592461391129
20670000000,26.65308354628019
20680000000,26.57013072461276
20690000000,26.48706642737944
20700000000,26.4038909522475
20710000000,26.32060461645068
20720000000,26.23720775745352
